﻿msg_0,[end]
msg_309,"[color(yellow)][var(msg_var_0)][color(white)]
ふむっ、おもしろい話を聴かせてやろう…
…と思うたが、なんぢゃったか思い出せんのぉ…
すまんがぁ、かわりに…
[wait][clear][end]"
msg_310,"[color(yellow)][var(msg_var_0)][color(white)]
おぉ！
おまえさん、わしと契約しとるぢゃないか！
すっかり忘れとったぞい！
[wait][clear]
[end]"
msg_311,"…で、わしに何を頼みたいんぢゃ？
[end_choice][clear][end]"
msg_311_Choice1,アイテムが欲しい
msg_311_Choice2,お金が欲しい
msg_311_Choice3,情報が欲しい
msg_311_Choice4,[if(CBIT_HEAR_RUMOR)]噂を流して欲しい
msg_312,"どんな噂を流したいんぢゃ？
[end_choice][clear][end]"
msg_312_Choice1,[if(CBIT_HEAR_WEPON)]伝説の武器関連
msg_312_Choice2,[if(CBIT_HEAR_MAGIC)]魔法関連
msg_312_Choice3,特に無い
msg_313,"どんな噂を流したいんぢゃ？
[end_choice][clear][end]"
msg_313_Choice1,[if(CBIT_HEAR_WEPON)]伝説の武器関連
msg_313_Choice2,[if(CBIT_HEAR_MAGIC)]魔法関連
msg_313_Choice3,[if(CBIT_HEAR_MAP1)]このダンジョンの噂
msg_313_Choice4,特に無い
msg_314,"[color(yellow)][var(msg_var_0)][color(white)]
なんぢゃあ、そんな噂、皆知っとるぞい！
ほかの噂がええのぉ…
[wait][clear][color(yellow)][var(msg_var_0)][color(white)]
ほかに噂はないんかのぉ…
[wait][clear][end]"
msg_315,"どんな武器の噂ぢゃ？
[end_choice][clear][end]"
msg_315_Choice1,[if(CBIT_HEAR_SWD)]伝説の日本刀
msg_315_Choice2,[if(CBIT_HEAR_GUN)]伝説のハンドガン
msg_315_Choice3,[if(CBIT_HEAR_GTR)]伝説のコイン
msg_315_Choice4,[if(CBIT_HEAR_FST)]伝説のグラブ
msg_315_Choice5,[if(CBIT_HEAR_FLW)]伝説のレイピア
msg_315_Choice6,やっぱりやめる
msg_316,"だれの魔法ぢゃ？
[end_choice][clear][end]"
msg_316_Choice1,[if(CBIT_HEAR_AGI)]ジャックランタン
msg_316_Choice2,[if(CBIT_HEAR_BUF)]ジャックフロスト
msg_316_Choice3,[if(CBIT_HEAR_GAR)]スチュパリデス
msg_316_Choice4,[if(CBIT_HEAR_MAG)]バルバトス
msg_316_Choice5,[if(CBIT_RESERVE_Ff)]他の悪魔
msg_316_Choice6,やっぱりやめる
msg_317,"だれの魔法ぢゃ？
[end_choice][clear][end]"
msg_317_Choice1,[if(CBIT_HEAR_JIO)]アンクウ
msg_317_Choice2,[if(CBIT_HEAR_AQU)]カナロア
msg_317_Choice3,[if(CBIT_HEAR_FRA)]デメテール
msg_317_Choice4,[if(CBIT_HEAR_MEG)]サキュバス
msg_317_Choice5,[if(CBIT_RESERVE_Fe)]他の悪魔
msg_317_Choice6,やっぱりやめる
msg_318,"どういう噂ぢゃ？
[end_choice][clear][end]"
msg_318_Choice1,[if(CBIT_HEAR_MAP1)]管制室の配電盤が隠し部屋に通じている
msg_318_Choice2,[if(CBIT_HEAR_MAP2)]制御室の開かずの扉から廃液処理場に行ける
msg_318_Choice3,やっぱりやめる
msg_319,"その日本刀がどうしたんぢゃ？
[end_choice][clear][end]"
msg_319_Choice1,[if(CBIT_HEAR_SWD_G)][if_not(IBIT_SWD_LGND_G)]実は最強？
msg_319_Choice2,[if(CBIT_HEAR_SWD_L)][if_not(IBIT_SWD_LGND_S)]隠された力がある
msg_319_Choice3,[if_not(IBIT_SWD_LGND_N)]やっぱり普通
msg_319_Choice4,[if_not(IBIT_SWD_LGND_B)]やっぱりやめる
msg_320,"そのハンドガンがどうしたんぢゃ？
[end_choice][clear][end]"
msg_320_Choice1,[if(CBIT_HEAR_GUN_G)][if_not(IBIT_GUN_LGND_G)]実は最強？
msg_320_Choice2,[if(CBIT_HEAR_GUN_L)][if_not(IBIT_GUN_LGND_S)]隠された力がある
msg_320_Choice3,[if_not(IBIT_GUN_LGND_N)]やっぱり普通
msg_320_Choice4,[if_not(IBIT_GUN_LGND_B)]やっぱりやめる
msg_321,"そのコインがどうしたんぢゃ？
[end_choice][clear][end]"
msg_321_Choice1,[if(CBIT_HEAR_GTR_G)][if_not(IBIT_CON_LGND_G)]実は最強？
msg_321_Choice2,[if(CBIT_HEAR_GTR_L)][if_not(IBIT_CON_LGND_S)]隠された力がある
msg_321_Choice3,[if_not(IBIT_CON_LGND_N)]やっぱり普通
msg_321_Choice4,[if_not(IBIT_CON_LGND_B)]やっぱりやめる
msg_322,"そのグラブがどうしたんぢゃ？
[end_choice][clear][end]"
msg_322_Choice1,[if(CBIT_HEAR_FST_G)][if_not(IBIT_FST_LGND_G)]実は最強？
msg_322_Choice2,[if(CBIT_HEAR_FST_L)][if_not(IBIT_FST_LGND_S)]隠された力がある
msg_322_Choice3,[if_not(IBIT_FST_LGND_N)]やっぱり普通
msg_322_Choice4,[if_not(IBIT_FST_LGND_B)]やっぱりやめる
msg_323,"そのレイピアがどうしたんぢゃ？
[end_choice][clear][end]"
msg_323_Choice1,[if(CBIT_HEAR_FLW_G)][if_not(IBIT_NSW_LGND_G)]実は最強？
msg_323_Choice2,[if(CBIT_HEAR_FLW_L)][if_not(IBIT_NSW_LGND_S)]隠された力がある
msg_323_Choice3,[if_not(IBIT_NSW_LGND_N)]やっぱり普通
msg_323_Choice4,[if_not(IBIT_NSW_LGND_B)]やっぱりやめる
msg_324,"ジャックランタンがどうしたんぢゃ？
[end_choice][clear][end]"
msg_324_Choice1,[if(CBIT_HEAR_AGI_L)][if_not(BBIT_D_AGIRAO_L)]Ｄアギラオは強い
msg_324_Choice2,[if(CBIT_HEAR_AGI_M)][if_not(CBIT_HEAR_AGI_S)]ダイナミックアギラオを使う
msg_324_Choice3,[if(CBIT_HEAR_AGI_S)][if_not(BBIT_D_AGIRAO_M)]Ｄアギラオは普通
msg_324_Choice4,[if(CBIT_HEAR_AGI_S)][if_not(BBIT_D_AGIRAO_S)]Ｄアギラオは弱い
msg_324_Choice5,[if(CBIT_HEAR_AGI_C)][if_not(BBIT_D_AGIRAO_C)]Ｄアギラオは合体する
msg_324_Choice6,やっぱりやめる
msg_325,"ジャックフロストがどうしたんぢゃ？
[end_choice][clear][end]"
msg_325_Choice1,[if(CBIT_HEAR_BUF_L)][if_not(BBIT_A_BUFURA_L)]Ａブフーラは強い
msg_325_Choice2,[if(CBIT_HEAR_BUF_M)][if_not(CBIT_HEAR_BUF_S)]アトミックブフーラを使う
msg_325_Choice3,[if(CBIT_HEAR_BUF_S)][if_not(BBIT_A_BUFURA_M)]Ａブフーラは普通
msg_325_Choice4,[if(CBIT_HEAR_BUF_S)][if_not(BBIT_A_BUFURA_S)]Ａブフーラは弱い
msg_325_Choice5,[if(CBIT_HEAR_BUF_C)][if_not(BBIT_A_BUFURA_C)]Ａブフーラは合体する
msg_325_Choice6,やっぱりやめる
msg_326,"スチュパリデスがどうしたんぢゃ？
[end_choice][clear][end]"
msg_326_Choice1,[if(CBIT_HEAR_GAR_L)][if_not(BBIT_D_GARURA_L)]Ｄガルーラは強い
msg_326_Choice2,[if(CBIT_HEAR_GAR_M)][if_not(CBIT_HEAR_GAR_S)]デンジャラスガルーラを使う
msg_326_Choice3,[if(CBIT_HEAR_GAR_S)][if_not(BBIT_D_GARURA_M)]Ｄガルーラは普通
msg_326_Choice4,[if(CBIT_HEAR_GAR_S)][if_not(BBIT_D_GARURA_S)]Ｄガルーラは弱い
msg_326_Choice5,[if(CBIT_HEAR_GAR_C)][if_not(BBIT_D_GARURA_C)]Ｄガルーラは合体する
msg_326_Choice6,やっぱりやめる
msg_327,"バルバトスがどうしたんぢゃ？
[end_choice][clear][end]"
msg_327_Choice1,[if(CBIT_HEAR_MAG_L)][if_not(BBIT_G_MAGNAS_L)]Ｇマグナスは強い
msg_327_Choice2,[if(CBIT_HEAR_MAG_M)][if_not(CBIT_HEAR_MAG_S)]グレイトマグナスを使う
msg_327_Choice3,[if(CBIT_HEAR_MAG_S)][if_not(BBIT_G_MAGNAS_M)]Ｇマグナスは普通
msg_327_Choice4,[if(CBIT_HEAR_MAG_S)][if_not(BBIT_G_MAGNAS_S)]Ｇマグナスは弱い
msg_327_Choice5,[if(CBIT_HEAR_MAG_C)][if_not(BBIT_G_MAGNAS_C)]Ｇマグナスは合体する
msg_327_Choice6,やっぱりやめる
msg_328,"アンクウがどうしたんぢゃ？
[end_choice][clear][end]"
msg_328_Choice1,[if(CBIT_HEAR_JIO_L)][if_not(BBIT_H_JIONGA_L)]Ｈジオンガは強い
msg_328_Choice2,[if(CBIT_HEAR_JIO_M)][if_not(CBIT_HEAR_JIO_S)]ハイパージオンガを使う
msg_328_Choice3,[if(CBIT_HEAR_JIO_S)][if_not(BBIT_H_JIONGA_M)]Ｈジオンガは普通
msg_328_Choice4,[if(CBIT_HEAR_JIO_S)][if_not(BBIT_H_JIONGA_S)]Ｈジオンガは弱い
msg_328_Choice5,[if(CBIT_HEAR_JIO_C)][if_not(BBIT_H_JIONGA_C)]Ｈジオンガは合体する
msg_328_Choice6,やっぱりやめる
msg_329,"カナロアがどうしたんぢゃ？
[end_choice][clear][end]"
msg_329_Choice1,[if(CBIT_HEAR_AQU_L)][if_not(BBIT_W_AQUES_L)]Ｗアクエスは強い
msg_329_Choice2,[if(CBIT_HEAR_AQU_M)][if_not(CBIT_HEAR_AQU_S)]ワンダフルアクエスを使う
msg_329_Choice3,[if(CBIT_HEAR_AQU_S)][if_not(BBIT_W_AQUES_M)]Ｗアクエスは普通
msg_329_Choice4,[if(CBIT_HEAR_AQU_S)][if_not(BBIT_W_AQUES_S)]Ｗアクエスは弱い
msg_329_Choice5,[if(CBIT_HEAR_AQU_C)][if_not(BBIT_W_AQUES_C)]Ｗアクエスは合体する
msg_329_Choice6,やっぱりやめる
msg_330,"デメテールがどうしたんぢゃ？
[end_choice][clear][end]"
msg_330_Choice1,[if(CBIT_HEAR_FRA_L)][if_not(BBIT_U_FRAIRA_L)]Ｕフレイラは強い
msg_330_Choice2,[if(CBIT_HEAR_FRA_M)][if_not(CBIT_HEAR_FRA_S)]ウルトラフレイラを使う
msg_330_Choice3,[if(CBIT_HEAR_FRA_S)][if_not(BBIT_U_FRAIRA_M)]Ｕフレイラは普通
msg_330_Choice4,[if(CBIT_HEAR_FRA_S)][if_not(BBIT_U_FRAIRA_S)]Ｕフレイラは弱い
msg_330_Choice5,[if(CBIT_HEAR_FRA_C)][if_not(BBIT_U_FRAIRA_C)]Ｕフレイラは合体する
msg_330_Choice6,やっぱりやめる
msg_331,"サキュバスがどうしたんぢゃ？
[end_choice][clear][end]"
msg_331_Choice1,[if(CBIT_HEAR_MEG_L)][if_not(BBIT_C_MEGIDO_L)]超メギドは強い
msg_331_Choice2,[if(CBIT_HEAR_MEG_M)][if_not(CBIT_HEAR_MEG_S)]超メギドを使う
msg_331_Choice3,[if(CBIT_HEAR_MEG_S)][if_not(BBIT_C_MEGIDO_M)]超メギドは普通
msg_331_Choice4,[if(CBIT_HEAR_MEG_S)][if_not(BBIT_C_MEGIDO_S)]超メギドは弱い
msg_331_Choice5,[if(CBIT_HEAR_MEG_C)][if_not(BBIT_C_MEGIDO_C)]超メギドは合体する
msg_331_Choice6,やっぱりやめる
msg_332,"[color(yellow)][var(msg_var_0)][color(white)]
ほほう…
そんな噂は初耳ぢゃのぉ…
ぢゃあ、その噂を皆に伝えておくぞい！
[wait][clear][end]"
msg_333,"[color(yellow)][var(msg_var_0)][color(white)]
なんぢゃあ、噂がないんか…
ぢゃあ、次に会うまでに、なんか面白いネタを
用意しとくんぢゃぞい！
[wait][clear][end]"
msg_334,"[color(yellow)][var(msg_var_0)][color(white)]
わ、わしゃあ、知っとるぞい…
おまえさんの[color(orange)]日本刀[color(white)]、[color(orange)]ヘッポコ[color(white)]なんぢゃ…
皆に言いふらしてやるぞい！
[wait][clear][end]"
msg_335,"[color(yellow)][var(msg_var_0)][color(white)]
わ、わしゃあ、知っとるぞい…
おまえさんの[color(orange)]ハンドガン[color(white)]、[color(orange)]ヘッポコ[color(white)]なんぢゃ…
皆に言いふらしてやるぞい！
[wait][clear][end]"
msg_336,"[color(yellow)][var(msg_var_0)][color(white)]
わ、わしゃあ、知っとるぞい…
おまえさんの[color(orange)]コイン[color(white)]、[color(orange)]ヘッポコ[color(white)]なんぢゃ…
皆に言いふらしてやるぞい！
[wait][clear][end]"
msg_337,"[color(yellow)][var(msg_var_0)][color(white)]
わ、わしゃあ、知っとるぞい…
おまえさんの[color(orange)]グラブ[color(white)]、[color(orange)]ヘッポコ[color(white)]なんぢゃ…
皆に言いふらしてやるぞい！
[wait][clear][end]"
msg_338,"[color(yellow)][var(msg_var_0)][color(white)]
わ、わしゃあ、知っとるぞい…
おまえさんの[color(orange)]レイピア[color(white)]、[color(orange)]ヘッポコ[color(white)]なんぢゃ…
皆に言いふらしてやるぞい！
[wait][clear][end]"
msg_339,"[color(yellow)][var(msg_var_0)][color(white)]
ところで…
人間がいちばん、盛り上がる行事というたら
なんぢゃ？
[wait][clear][end]"
msg_340,"人間は、どんな行事で盛り上がるんぢゃ？
[end_choice][clear][end]"
msg_340_Choice1,お正月
msg_340_Choice2,クリスマス
msg_340_Choice3,エイプリルフール
msg_340_Choice4,バレンタインデー
msg_341,"[color(yellow)][var(msg_var_0)][color(white)]
ほほう…
やはり正月か…
年の節目節目は、たいせつにせんとのぉ…
[wait][clear][end]"
msg_342,"[color(yellow)][var(msg_var_0)][color(white)]
こぉりゃああっ！
そんなモンを祝うんぢゃったら
わしの誕生日を、祝わんかいぃぃっ！！
[wait][clear][end]"
msg_343,"[color(yellow)][var(msg_var_0)][color(white)]
えーぷるり、ふーる…
ふーる、ふーる…………
お、おおっ、思い出したぞい！！
[wait][clear][end]"
msg_344,"[color(yellow)][var(msg_var_0)][color(white)]
バ、バレたいんでぃ…！？
な、なんか知らんが、恐ろしげな
行事ぢゃなあぁぁ…
[wait][clear][end]"
msg_345,"[color(yellow)][var(msg_var_0)][color(white)]
[color(green)]占札／ＦＯＯＬのカード[color(white)]をやろう…
これで良いんぢゃ、これで…
[wait][clear][end]"
msg_346,"[color(yellow)][var(msg_var_0)][color(white)]
こりゃあ、珍しいのぉ…
まさか人間に会うとは、思わんかったわ。
少しの間だけ話し相手をしておくれ…
[wait][clear][end]"
msg_347,"[color(green)]選択肢ジャンプの挙動エラーです[color(white)]
[end]"
