﻿msg_0,[end]
msg_391,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]、と～っても
おもしろかったですぅ！
[wait][clear][color(yellow)][var(msg_var_0)][color(white)]
また、あそんでくださいね。
おれいに、[color(green)][var(msg_var_4)][color(white)]のカード
[color(green)][var(msg_var_5)]まい[color(white)]、あげますぅ！
[wait][clear][end]"
msg_392,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]、と～っても
たのしかったですぅ！
[wait][clear][color(yellow)][var(msg_var_0)][color(white)]
でも、もうおうち帰らないと
ママにおこられちゃいますぅ…
[wait][clear][color(yellow)][var(msg_var_0)][color(white)]
今日は、ありがと～ございましたぁ！
おれいに、[color(green)][var(msg_var_4)][color(white)]のカード
[color(green)][var(msg_var_5)]まい[color(white)]、あげますぅ！
[wait][clear][end]"
msg_393,"[color(yellow)][var(msg_var_0)][color(white)]
あと、あと、[color(green)]フリータロット[color(white)]も[color(green)][var(msg_var_6)]枚[color(white)]
あげますぅ！
[wait][clear][end]"
msg_394,"[color(yellow)][var(msg_var_0)][color(white)]
あれぇ？？
カード、いっぱいですよぉ？
[wait][clear][color(yellow)][var(msg_var_0)][color(white)]
ざんねんだけど、あげられないですぅ…
でも、[var(msg_var_0)]のこと
わすれないでくださいね♥
[wait][clear][end]"
msg_395,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]だと思って、
だいじにしてくださいね♥
[wait][clear][end]"
msg_396,"[color(yellow)][var(msg_var_0)][color(white)]
にんげんって、おもしろいですぅ！
おともだちになりたいですぅ…
[wait][clear][color(yellow)][var(msg_var_0)][color(white)]
でも、いっしょに行っちゃ、
ダメって言われてるんですぅ…
[wait][clear][color(yellow)][var(msg_var_0)][color(white)]
だから、[color(green)]「けいやく」[color(white)]してあげますぅ！
[wait][clear][end]"
msg_397,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]、と～っても
たのしかったですぅ！
[wait][clear][color(yellow)][var(msg_var_0)][color(white)]
あっ、いいこと思いついちゃいましたぁ！
[var(msg_var_0)]ね、[color(green)]「けいやく」[color(white)]
してあげますぅ！
[wait][clear][end]"
msg_398,"[color(yellow)][var(msg_var_0)][color(white)]
スキになっちゃいましたぁ！
[var(msg_var_0)]、みかたに
なってあげますぅ！
[wait][clear][color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]ね、[color(green)]「けいやく」[color(white)]
してあげますぅ！
[wait][clear][end]"
msg_399,"[color(yellow)][var(msg_var_0)][color(white)]
あれぇ？
[color(green)]レベル、足りない[color(white)]みたいですぅ…
これじゃぁ、「けいやく」できませんよぉ…
[wait][clear][color(yellow)][var(msg_var_0)][color(white)]
ふみゅぅ…
ガッカリですぅ…
あっ、じゃぁ、かわりに…
[wait][clear][end]"
msg_400,"[color(yellow)][var(msg_var_0)][color(white)]
もぉっと、つよくなったら、
「けいやく」してあげますぅ！
[var(msg_var_0)]、まってますぅ！
[wait][clear][end]"
msg_401,"[color(green)]けいやく[color(white)]しますかぁ？
[end_choice][clear][end]"
msg_401_Choice1,はい
msg_401_Choice2,いいえ
msg_402,"[color(yellow)][var(msg_var_0)][color(white)]
じゃぁ、[var(msg_var_0)]は、つぎから
みかたですぅ！
まもっちゃいますぅ！
[wait][clear][end]"
msg_403,"[color(yellow)][var(msg_var_0)][color(white)]
ふみゅぅ…
[var(msg_var_0)]、きらわれてるんじゃ…
また、つぎ、ありますよね…
[wait][clear][end]"
msg_404,"[color(yellow)][var(msg_var_0)][color(white)]
あれぇ？？
もう、けいやくのかずが、いっぱいみたいですぅ！
[wait][clear][end]"
msg_405,"どれか、[color(green)]けいやくはき[color(white)]してほしいですぅ！
[end_choice][clear][end]"
msg_405_Choice1,[pact_demon(0)]
msg_405_Choice2,[pact_demon(1)]
msg_405_Choice3,[pact_demon(2)]
msg_405_Choice4,やっぱりやめる
msg_406,"[color(yellow)][var(msg_var_0)][color(white)]
むぅーっっ！
もぅ、だいっっきらいですぅっ！
[var(msg_var_0)]、[color(green)]けいやくやめますぅ！[color(white)]
[wait][clear][end]"
msg_407,"[color(yellow)][var(msg_var_0)][color(white)]
ふみゅぅ…
もぅ、みかた、いやですぅ…
[color(green)]けいやくやめさせて[color(white)]ください…
[wait][clear][end]"
msg_408,"[color(yellow)][var(msg_var_0)][color(white)]
こ、こわいですぅ…
ふぇぇえええん！
ママぁ！
[wait][clear][end]"
msg_409,"[color(yellow)][var(msg_var_0)][color(white)]
おうちに帰んなきゃですぅ…
[wait][clear][end]"
msg_410,"[color(yellow)][var(msg_var_0)][color(white)]
ふぇぇええええんん！
パパに言いつけちゃうんだからぁ…
[wait][clear][end]"
msg_411,"[color(yellow)][var(msg_var_0)][color(white)]
んむぅ～！！ ゆるしませんっっ！
[wait][clear][end]"
msg_412,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]、ぷんぷんですっっ！
[wait][clear][end]"
msg_413,"[color(yellow)][var(msg_var_0)][color(white)]
子どもじゃないとこ、
みせてあげますっっ！
[wait][clear][end]"
msg_414,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]…
「とりこ」ですぅ…
[wait][clear][end]"
msg_415,"[color(yellow)][var(msg_var_0)][color(white)]
あこがれちゃいますぅ…
[wait][clear][end]"
msg_416,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]、
めろめろですぅ…
[wait][clear][end]"
msg_417,"[color(yellow)][var(msg_var_0)][color(white)]
と～っても、たのしかったですぅ！
これは、[var(msg_var_0)]からの
きもちですぅ！
[wait][clear][end]"
msg_418,"[color(yellow)][var(msg_var_0)][color(white)]
今日は、ありがと～ございましたぁ！
おれいの、プレゼントあげますぅ！
[wait][clear][end]"
msg_419,"[color(yellow)][var(msg_var_0)][color(white)]
と～っても、おもしろかったですぅ！
おれいに、[var(msg_var_0)]の、
たからもの、もらってください！
[wait][clear][end]"
msg_420,"[color(yellow)][var(msg_var_0)][color(white)]
[color(green)][var(msg_var_1)][color(white)]あげますぅ！
たいせつにしてくださいね♥
[wait][clear][end]"
msg_421,"[color(yellow)][var(msg_var_0)][color(white)]
[color(green)]￥[var(msg_var_2)][color(white)]あげますぅ！
たいせつにしてくださいね♥
[wait][clear][end]"
msg_422,"[color(yellow)][var(msg_var_0)][color(white)]
たいりょく[color(green)]かいふく[color(white)]してあげますぅ！
けが、しないでくださいね♥
[wait][clear][end]"
msg_423,"[color(yellow)][var(msg_var_0)][color(white)]
また、すぐにあえますよねっ！
たのしみに、まってますぅ！
[wait][clear][end]"
msg_424,"[color(yellow)][var(msg_var_0)][color(white)]
あのね、あのね、うらみちのどこかに
「ぶしょ～のほこら」があるらしいんですぅ。
ほこら………って、なんですかぁ？
[wait][clear][end]"
msg_425,"[color(yellow)][var(msg_var_0)][color(white)]
「キヨヒメおねえちゃん」知ってますかぁ？
と～っても、きれいずきなんですぅ。
あのユカも、きれいにしてくれないかなぁ。
[wait][clear][end]"
msg_426,"[color(yellow)][var(msg_var_0)][color(white)]
あのね、あのね、「Ｂ２ルート」は、
たからものが、たっくさ～んってウワサですぅ。
[var(msg_var_0)]、今から行くんですぅ！
[wait][clear][end]"
msg_427,"[color(yellow)][var(msg_var_0)][color(white)]
あのね、あのね、「Ｂ３ルート」は、
たからものが、たっくさ～んってウワサですぅ。
[var(msg_var_0)]、今から行くんですぅ！
[wait][clear][end]"
msg_428,"[color(yellow)][var(msg_var_0)][color(white)]
こないだね、「ラスプーチンおじちゃん」が
「はいでんばんのカギ」ひろったらしいですぅ。
それ、どしたのかなぁ？
[wait][clear][end]"
msg_429,"[color(yellow)][var(msg_var_0)][color(white)]
こないだね、だいはっけんしたんですぅ！
かがみって、右手が左手なんですぅ！！
左手が右手で、えっとえっと、そ～なんですぅ。
[wait][clear][end]"
msg_430,"[color(yellow)][var(msg_var_0)][color(white)]
あのね、ここのいっちば～ん下にね、
「たからもののへや」があるんですぅ。
でも、入口がないらしいですぅ。
[wait][clear][end]"
msg_431,"[color(yellow)][var(msg_var_0)][color(white)]
「たからもののへや」、どしたら入れるかなぁ？
ん～とん～と…「リヴァイアサン」だったら、
かべをこわして入れるんですけど…
[wait][clear][end]"
msg_432,"[color(yellow)][var(msg_var_0)][color(white)]
「セケルおじさん」知ってますかぁ？
おじさんね、お空をとぶのが、
と～ってもとくいなんですぅ！
[wait][clear][color(yellow)][var(msg_var_0)][color(white)]
おじさんだったら、きっと、
「はし」の「むこうぎしのスイッチ」を
ポチッておすのも、かんたんですぅ！
[wait][clear][end]"
msg_433,[end]
msg_434,[end]
msg_435,"[color(yellow)][var(msg_var_0)][color(white)]
ヒミツにしてくださいね…
あのね、あのね、[color(orange)]でんせつのにほんと～[color(white)]には
[color(orange)]かくれたちからがやどってる[color(white)]ってウワサですぅ。
[wait][clear][end]"
msg_436,"[color(yellow)][var(msg_var_0)][color(white)]
ヒミツにしてくださいね…
あのね、あのね、[color(orange)]でんせつのにほんと～[color(white)]は
[color(orange)]さいきょ～[color(white)]らしいんですぅ。
[wait][clear][end]"
msg_437,"[color(yellow)][var(msg_var_0)][color(white)]
ヒミツにしてくださいね…
あのね、あのね、[color(orange)]でんせつのハンドガン[color(white)]には
[color(orange)]かくれたちからがやどってる[color(white)]ってウワサですぅ。
[wait][clear][end]"
msg_438,"[color(yellow)][var(msg_var_0)][color(white)]
ヒミツにしてくださいね…
あのね、あのね、[color(orange)]でんせつのハンドガン[color(white)]は
[color(orange)]さいきょ～[color(white)]らしいんですぅ。
[wait][clear][end]"
msg_439,"[color(yellow)][var(msg_var_0)][color(white)]
ヒミツにしてくださいね…
あのね、あのね、[color(orange)]でんせつのコイン[color(white)]には
[color(orange)]かくれたちからがやどってる[color(white)]ってウワサですぅ。
[wait][clear][end]"
msg_440,"[color(yellow)][var(msg_var_0)][color(white)]
ヒミツにしてくださいね…
あのね、あのね、[color(orange)]でんせつのコイン[color(white)]は
[color(orange)]さいきょ～[color(white)]らしいんですぅ。
[wait][clear][end]"
msg_441,"[color(yellow)][var(msg_var_0)][color(white)]
ヒミツにしてくださいね…
あのね、あのね、[color(orange)]でんせつのグラブ[color(white)]は
[color(orange)]かくれたちからがやどってる[color(white)]ってウワサですぅ。
[wait][clear][end]"
msg_442,"[color(yellow)][var(msg_var_0)][color(white)]
ヒミツにしてくださいね…
あのね、あのね、[color(orange)]でんせつのグラブ[color(white)]は
[color(orange)]さいきょ～[color(white)]らしいんですぅ。
[wait][clear][end]"
msg_443,"[color(yellow)][var(msg_var_0)][color(white)]
ヒミツにしてくださいね…
あのね、あのね、[color(orange)]でんせつのレイピア[color(white)]は
[color(orange)]かくれたちからがやどってる[color(white)]ってウワサですぅ。
[wait][clear][end]"
msg_444,"[color(yellow)][var(msg_var_0)][color(white)]
ヒミツにしてくださいね…
あのね、あのね、[color(orange)]でんせつのレイピア[color(white)]は
[color(orange)]さいきょ～[color(white)]らしいんですぅ。
[wait][clear][end]"
msg_445,"[color(yellow)][var(msg_var_0)][color(white)]
それにね、[color(orange)]と～ってもつよい[color(white)]らしいんですぅ。
[wait][clear][end]"
msg_446,"[color(yellow)][var(msg_var_0)][color(white)]
でもね、でもね、
[color(orange)]よわい[color(white)]らしいんですぅ…
かっこわるいですね…
[wait][clear][end]"
msg_447,"[color(yellow)][var(msg_var_0)][color(white)]
あんまり、つよくないんですけど、
[color(orange)]ほかのヒミツまほうと合体する[color(white)]んですぅ！
[var(msg_var_0)]もほしいですぅ！
[wait][clear][end]"
msg_448,"[color(yellow)][var(msg_var_0)][color(white)]
ジャックランタンって知ってますかぁ？
こないだね、[color(orange)]ダイナミックアギラオ[color(white)]って
まほう、おぼえたって言ってましたぁ。
[wait][clear][end]"
msg_449,"[color(yellow)][var(msg_var_0)][color(white)]
ジャックフロストって知ってますかぁ？
こないだね、[color(orange)]アトミックブフーラ[color(white)]って
まほう、おぼえたって言ってましたぁ。
[wait][clear][end]"
msg_450,"[color(yellow)][var(msg_var_0)][color(white)]
スチュパリデスって知ってますかぁ？
こないだね、[color(orange)]デンジャラスガルーラ[color(white)]って
まほう、おぼえたって言ってましたぁ。
[wait][clear][end]"
msg_451,"[color(yellow)][var(msg_var_0)][color(white)]
バルバトスって知ってますかぁ？
こないだね、[color(orange)]グレイトマグナス[color(white)]って
まほう、おぼえたって言ってましたぁ。
[wait][clear][end]"
msg_452,"[color(yellow)][var(msg_var_0)][color(white)]
アンクウって知ってますかぁ？
こないだね、[color(orange)]ハイパージオンガ[color(white)]って
まほう、おぼえたって言ってましたぁ。
[wait][clear][end]"
msg_453,"[color(yellow)][var(msg_var_0)][color(white)]
カナロアって知ってますかぁ？
こないだね、[color(orange)]ワンダフルアクエス[color(white)]って
まほう、おぼえたって言ってましたぁ。
[wait][clear][end]"
msg_454,"[color(yellow)][var(msg_var_0)][color(white)]
デメテールって知ってますかぁ？
こないだね、[color(orange)]ウルトラフレイラ[color(white)]って
まほう、おぼえたって言ってましたぁ。
[wait][clear][end]"
msg_455,"[color(yellow)][var(msg_var_0)][color(white)]
サキュバスって知ってますかぁ？
こないだね、[color(orange)]超メギド[color(white)]って
まほう、おぼえたって言ってましたぁ。
[wait][clear][end]"
msg_456,"[color(yellow)][var(msg_var_0)][color(white)]
あのね、あのね、パパが言ってたんですけど、
おしゃべりな子は、きらわれちゃうんですぅ…
だから、おしゃべりできないんですけど、
[wait][clear][end]"
msg_457,"[color(yellow)][var(msg_var_0)][color(white)]
ああ～！ [var(msg_var_0)]と、
けいやくしてるんですね！
[var(msg_var_0)]、ちからになりますぅ。
[wait][clear][end]"
msg_458,"[var(msg_var_0)]、どしたらいいですかぁ？
[end_choice][clear][end]"
msg_458_Choice1,アイテムが欲しい
msg_458_Choice2,お金が欲しい
msg_458_Choice3,情報が欲しい
msg_458_Choice4,[if(CBIT_HEAR_RUMOR)]噂を流して欲しい
msg_459,"ながしたいウワサ、ありますかぁ？
[end_choice][clear][end]"
msg_459_Choice1,[if(CBIT_HEAR_WEPON)]伝説の武器関連
msg_459_Choice2,[if(CBIT_HEAR_MAGIC)]魔法関連
msg_459_Choice3,特に無い
msg_460,"ながしたいウワサ、ありますかぁ？
[end_choice][clear][end]"
msg_460_Choice1,[if(CBIT_HEAR_WEPON)]伝説の武器関連
msg_460_Choice2,[if(CBIT_HEAR_MAGIC)]魔法関連
msg_460_Choice3,[if(CBIT_HEAR_MAP1)]このダンジョンの噂
msg_460_Choice4,特に無い
msg_461,"[color(yellow)][var(msg_var_0)][color(white)]
そのおはなし、知ってますぅ…
ちがうウワサないんですかぁ？
[wait][clear][color(yellow)][var(msg_var_0)][color(white)]
ほかのウワサ、ありますかぁ？
[wait][clear][end]"
msg_462,"どんな「ぶき」ですかぁ？
[end_choice][clear][end]"
msg_462_Choice1,[if(CBIT_HEAR_SWD)]伝説の日本刀
msg_462_Choice2,[if(CBIT_HEAR_GUN)]伝説のハンドガン
msg_462_Choice3,[if(CBIT_HEAR_GTR)]伝説のコイン
msg_462_Choice4,[if(CBIT_HEAR_FST)]伝説のグラブ
msg_462_Choice5,[if(CBIT_HEAR_FLW)]伝説のレイピア
msg_462_Choice6,やっぱりやめる
msg_463,"だれの「まほう」ですかぁ？
[end_choice][clear][end]"
msg_463_Choice1,[if(CBIT_HEAR_AGI)]ジャックランタン
msg_463_Choice2,[if(CBIT_HEAR_BUF)]ジャックフロスト
msg_463_Choice3,[if(CBIT_HEAR_GAR)]スチュパリデス
msg_463_Choice4,[if(CBIT_HEAR_MAG)]バルバトス
msg_463_Choice5,[if(CBIT_RESERVE_Ff)]他の悪魔
msg_463_Choice6,やっぱりやめる
msg_464,"だれの「まほう」ですかぁ？
[end_choice][clear][end]"
msg_464_Choice1,[if(CBIT_HEAR_JIO)]アンクウ
msg_464_Choice2,[if(CBIT_HEAR_AQU)]カナロア
msg_464_Choice3,[if(CBIT_HEAR_FRA)]デメテール
msg_464_Choice4,[if(CBIT_HEAR_MEG)]サキュバス
msg_464_Choice5,[if(CBIT_RESERVE_Fe)]他の悪魔
msg_464_Choice6,やっぱりやめる
msg_465,"どんなウワサですかぁ？
[end_choice][clear][end]"
msg_465_Choice1,[if(CBIT_HEAR_MAP1)]管制室の配電盤が隠し部屋に通じている
msg_465_Choice2,[if(CBIT_HEAR_MAP2)]制御室の開かずの扉から廃液処理場に行ける
msg_465_Choice3,やっぱりやめる
msg_466,"にほんと～が、どしたんですかぁ？
[end_choice][clear][end]"
msg_466_Choice1,[if(CBIT_HEAR_SWD_G)][if_not(IBIT_SWD_LGND_G)]実は最強？
msg_466_Choice2,[if(CBIT_HEAR_SWD_L)][if_not(IBIT_SWD_LGND_S)]隠された力がある
msg_466_Choice3,[if_not(IBIT_SWD_LGND_N)]やっぱり普通
msg_466_Choice4,[if_not(IBIT_SWD_LGND_B)]やっぱりやめる
msg_467,"ハンドガンが、どしたんですかぁ？
[end_choice][clear][end]"
msg_467_Choice1,[if(CBIT_HEAR_GUN_G)][if_not(IBIT_GUN_LGND_G)]実は最強？
msg_467_Choice2,[if(CBIT_HEAR_GUN_L)][if_not(IBIT_GUN_LGND_S)]隠された力がある
msg_467_Choice3,[if_not(IBIT_GUN_LGND_N)]やっぱり普通
msg_467_Choice4,[if_not(IBIT_GUN_LGND_B)]やっぱりやめる
msg_468,"コインが、どしたんですかぁ？
[end_choice][clear][end]"
msg_468_Choice1,[if(CBIT_HEAR_GTR_G)][if_not(IBIT_CON_LGND_G)]実は最強？
msg_468_Choice2,[if(CBIT_HEAR_GTR_L)][if_not(IBIT_CON_LGND_S)]隠された力がある
msg_468_Choice3,[if_not(IBIT_CON_LGND_N)]やっぱり普通
msg_468_Choice4,[if_not(IBIT_CON_LGND_B)]やっぱりやめる
msg_469,"グラブが、どしたんですかぁ？
[end_choice][clear][end]"
msg_469_Choice1,[if(CBIT_HEAR_FST_G)][if_not(IBIT_FST_LGND_G)]実は最強？
msg_469_Choice2,[if(CBIT_HEAR_FST_L)][if_not(IBIT_FST_LGND_S)]隠された力がある
msg_469_Choice3,[if_not(IBIT_FST_LGND_N)]やっぱり普通
msg_469_Choice4,[if_not(IBIT_FST_LGND_B)]やっぱりやめる
msg_470,"レイピアが、どしたんですかぁ？
[end_choice][clear][end]"
msg_470_Choice1,[if(CBIT_HEAR_FLW_G)][if_not(IBIT_NSW_LGND_G)]実は最強？
msg_470_Choice2,[if(CBIT_HEAR_FLW_L)][if_not(IBIT_NSW_LGND_S)]隠された力がある
msg_470_Choice3,[if_not(IBIT_NSW_LGND_N)]やっぱり普通
msg_470_Choice4,[if_not(IBIT_NSW_LGND_B)]やっぱりやめる
msg_471,"ジャックランタンが、どしたんですかぁ？
[end_choice][clear][end]"
msg_471_Choice1,[if(CBIT_HEAR_AGI_L)][if_not(BBIT_D_AGIRAO_L)]Ｄアギラオは強い
msg_471_Choice2,[if(CBIT_HEAR_AGI_M)][if_not(CBIT_HEAR_AGI_S)]ダイナミックアギラオを使う
msg_471_Choice3,[if(CBIT_HEAR_AGI_S)][if_not(BBIT_D_AGIRAO_M)]Ｄアギラオは普通
msg_471_Choice4,[if(CBIT_HEAR_AGI_S)][if_not(BBIT_D_AGIRAO_S)]Ｄアギラオは弱い
msg_471_Choice5,[if(CBIT_HEAR_AGI_C)][if_not(BBIT_D_AGIRAO_C)]Ｄアギラオは合体する
msg_471_Choice6,やっぱりやめる
msg_472,"ジャックフロストが、どしたんですかぁ？
[end_choice][clear][end]"
msg_472_Choice1,[if(CBIT_HEAR_BUF_L)][if_not(BBIT_A_BUFURA_L)]Ａブフーラは強い
msg_472_Choice2,[if(CBIT_HEAR_BUF_M)][if_not(CBIT_HEAR_BUF_S)]アトミックブフーラを使う
msg_472_Choice3,[if(CBIT_HEAR_BUF_S)][if_not(BBIT_A_BUFURA_M)]Ａブフーラは普通
msg_472_Choice4,[if(CBIT_HEAR_BUF_S)][if_not(BBIT_A_BUFURA_S)]Ａブフーラは弱い
msg_472_Choice5,[if(CBIT_HEAR_BUF_C)][if_not(BBIT_A_BUFURA_C)]Ａブフーラは合体する
msg_472_Choice6,やっぱりやめる
msg_473,"スチュパリデスが、どしたんですかぁ？
[end_choice][clear][end]"
msg_473_Choice1,[if(CBIT_HEAR_GAR_L)][if_not(BBIT_D_GARURA_L)]Ｄガルーラは強い
msg_473_Choice2,[if(CBIT_HEAR_GAR_M)][if_not(CBIT_HEAR_GAR_S)]デンジャラスガルーラを使う
msg_473_Choice3,[if(CBIT_HEAR_GAR_S)][if_not(BBIT_D_GARURA_M)]Ｄガルーラは普通
msg_473_Choice4,[if(CBIT_HEAR_GAR_S)][if_not(BBIT_D_GARURA_S)]Ｄガルーラは弱い
msg_473_Choice5,[if(CBIT_HEAR_GAR_C)][if_not(BBIT_D_GARURA_C)]Ｄガルーラは合体する
msg_473_Choice6,やっぱりやめる
msg_474,"バルバトスが、どしたんですかぁ？
[end_choice][clear][end]"
msg_474_Choice1,[if(CBIT_HEAR_MAG_L)][if_not(BBIT_G_MAGNAS_L)]Ｇマグナスは強い
msg_474_Choice2,[if(CBIT_HEAR_MAG_M)][if_not(CBIT_HEAR_MAG_S)]グレイトマグナスを使う
msg_474_Choice3,[if(CBIT_HEAR_MAG_S)][if_not(BBIT_G_MAGNAS_M)]Ｇマグナスは普通
msg_474_Choice4,[if(CBIT_HEAR_MAG_S)][if_not(BBIT_G_MAGNAS_S)]Ｇマグナスは弱い
msg_474_Choice5,[if(CBIT_HEAR_MAG_C)][if_not(BBIT_G_MAGNAS_C)]Ｇマグナスは合体する
msg_474_Choice6,やっぱりやめる
msg_475,"アンクウが、どしたんですかぁ？
[end_choice][clear][end]"
msg_475_Choice1,[if(CBIT_HEAR_JIO_L)][if_not(BBIT_H_JIONGA_L)]Ｈジオンガは強い
msg_475_Choice2,[if(CBIT_HEAR_JIO_M)][if_not(CBIT_HEAR_JIO_S)]ハイパージオンガを使う
msg_475_Choice3,[if(CBIT_HEAR_JIO_S)][if_not(BBIT_H_JIONGA_M)]Ｈジオンガは普通
msg_475_Choice4,[if(CBIT_HEAR_JIO_S)][if_not(BBIT_H_JIONGA_S)]Ｈジオンガは弱い
msg_475_Choice5,[if(CBIT_HEAR_JIO_C)][if_not(BBIT_H_JIONGA_C)]Ｈジオンガは合体する
msg_475_Choice6,やっぱりやめる
msg_476,"カナロアが、どしたんですかぁ？
[end_choice][clear][end]"
msg_476_Choice1,[if(CBIT_HEAR_AQU_L)][if_not(BBIT_W_AQUES_L)]Ｗアクエスは強い
msg_476_Choice2,[if(CBIT_HEAR_AQU_M)][if_not(CBIT_HEAR_AQU_S)]ワンダフルアクエスを使う
msg_476_Choice3,[if(CBIT_HEAR_AQU_S)][if_not(BBIT_W_AQUES_M)]Ｗアクエスは普通
msg_476_Choice4,[if(CBIT_HEAR_AQU_S)][if_not(BBIT_W_AQUES_S)]Ｗアクエスは弱い
msg_476_Choice5,[if(CBIT_HEAR_AQU_C)][if_not(BBIT_W_AQUES_C)]Ｗアクエスは合体する
msg_476_Choice6,やっぱりやめる
msg_477,"デメテールが、どしたんですかぁ？
[end_choice][clear][end]"
msg_477_Choice1,[if(CBIT_HEAR_FRA_L)][if_not(BBIT_U_FRAIRA_L)]Ｕフレイラは強い
msg_477_Choice2,[if(CBIT_HEAR_FRA_M)][if_not(CBIT_HEAR_FRA_S)]ウルトラフレイラを使う
msg_477_Choice3,[if(CBIT_HEAR_FRA_S)][if_not(BBIT_U_FRAIRA_M)]Ｕフレイラは普通
msg_477_Choice4,[if(CBIT_HEAR_FRA_S)][if_not(BBIT_U_FRAIRA_S)]Ｕフレイラは弱い
msg_477_Choice5,[if(CBIT_HEAR_FRA_C)][if_not(BBIT_U_FRAIRA_C)]Ｕフレイラは合体する
msg_477_Choice6,やっぱりやめる
msg_478,"サキュバスが、どしたんですかぁ？
[end_choice][clear][end]"
msg_478_Choice1,[if(CBIT_HEAR_MEG_L)][if_not(BBIT_C_MEGIDO_L)]超メギドは強い
msg_478_Choice2,[if(CBIT_HEAR_MEG_M)][if_not(CBIT_HEAR_MEG_S)]超メギドを使う
msg_478_Choice3,[if(CBIT_HEAR_MEG_S)][if_not(BBIT_C_MEGIDO_M)]超メギドは普通
msg_478_Choice4,[if(CBIT_HEAR_MEG_S)][if_not(BBIT_C_MEGIDO_S)]超メギドは弱い
msg_478_Choice5,[if(CBIT_HEAR_MEG_C)][if_not(BBIT_C_MEGIDO_C)]超メギドは合体する
msg_478_Choice6,やっぱりやめる
msg_479,"[color(yellow)][var(msg_var_0)][color(white)]
ふぅ～ん！
そんなウワサ、知りませんでしたぁ。
みんなに言っちゃって、いいんですよね？
[wait][clear][end]"
msg_480,"[color(yellow)][var(msg_var_0)][color(white)]
ウワサ、ないんですかぁ？
[var(msg_var_0)]、さびしいですぅ…
こんど会ったときは、聞かせてくださいね。
[wait][clear][end]"
msg_481,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]、[var(msg_var_0)]…
おにいちゃんの[color(orange)]にほんと～[color(white)]は[color(orange)]よわい[color(white)]って
みんなに言っちゃいますぅ！！
[wait][clear][end]"
msg_482,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]、[var(msg_var_0)]…
おねえちゃんの[color(orange)]ハンドガン[color(white)]は[color(orange)]よわい[color(white)]って
みんなに言っちゃいますぅ！！
[wait][clear][end]"
msg_483,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]、[var(msg_var_0)]…
おじちゃんの[color(orange)]コイン[color(white)]は[color(orange)]よわい[color(white)]って
みんなに言っちゃいますぅ！！
[wait][clear][end]"
msg_484,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]、[var(msg_var_0)]…
おねえちゃんの[color(orange)]グラブ[color(white)]は[color(orange)]よわい[color(white)]って
みんなに言っちゃいますぅ！！
[wait][clear][end]"
msg_485,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]、[var(msg_var_0)]…
おねえちゃんの[color(orange)]レイピア[color(white)]は[color(orange)]よわい[color(white)]って
みんなに言っちゃいますぅ！！
[wait][clear][end]"
msg_486,"[color(yellow)][var(msg_var_0)][color(white)]
あのね、[var(msg_var_0)]ね、
じぶんでも、ちょっと
おバカさんだと思うんです…
[wait][clear][end]"
msg_487,"どしたら、なおりますかぁ？
[end_choice][clear][end]"
msg_487_Choice1,勉強すれば直る
msg_487_Choice2,魔術で直る
msg_487_Choice3,自分も馬鹿だから…
msg_488,"[color(yellow)][var(msg_var_0)][color(white)]
ふみゅぅ…
べんきょ、きらいだから
おバカさんなんですぅ…
[wait][clear][end]"
msg_489,"[color(yellow)][var(msg_var_0)][color(white)]
ほんとですかぁ？
[var(msg_var_0)]といっしょですね！
[wait][clear][end]"
msg_490,"[color(yellow)][var(msg_var_0)][color(white)]
じゃぁ、じゃぁ、おともだちのしるしですぅ！
[color(green)]占札／ＦＯＯＬのカード[color(white)]あげちゃいますぅ！
だいじにしてくださいね♥
[wait][clear][end]"
