﻿msg_0,[end]
msg_412_Choice1,俺の愛するバーボンだぜぇ…
msg_412_Choice2,最高級のドン・ペリだ！
msg_412_Choice3,そこらの水溜りでも舐めてな！
msg_413,"[color(yellow)][var(msg_var_0)][color(white)]
マサカ 毒ナド 入ッテハ オラヌダロウナ…
[wait][clear][end]"
msg_414,"[color(yellow)][var(msg_var_0)][color(white)]
ソノ様ナ 安酒デ 我ヲ 持テ成ス 積モリカ！
[wait][clear][end]"
msg_415,"[color(yellow)][var(msg_var_0)][color(white)]
戦場デサエ 己ガ 最高級ノ酒ヲ持参スル…
傑物カ 愚者カ タダノ飲兵衛カ…
[wait][clear][end]"
msg_416,"[color(yellow)][var(msg_var_0)][color(white)]
最高級トハ 有難キ事！
[wait][clear][end]"
msg_417,"[color(yellow)][var(msg_var_0)][color(white)]
我ニ 向カイテ 面白キ事ヲ！
気ニ入ッタゾ！
[wait][clear][end]"
msg_418,"トコロデ ソレハ ドノ様ナ モノナノダ？
[end_choice][clear][end]"
msg_418_Choice1,球ぁ投げて棒で打って走るってぇ競技だ
msg_418_Choice2,まぁ平たく言やぁ、戦争みてぇなもんだ
msg_418_Choice3,てめぇ知らねぇのか？無知な奴だぜ…
msg_419,"[color(yellow)][var(msg_var_0)][color(white)]
何処ガ 面白イノダ？
人間ハ 実ニ 不思議ナ 生物ダナ…
[wait][clear][end]"
msg_420,"[color(yellow)][var(msg_var_0)][color(white)]
投ゲテ打ッテ走ル…
人間ガ ソレヲ行ッテイル所ヲ想像スルト
可笑シキモノガアル！
[wait][clear][end]"
msg_421,"[color(yellow)][var(msg_var_0)][color(white)]
コノ 平和ナ 日本デ 戦争トハ…
[wait][clear][end]"
msg_422,"[color(yellow)][var(msg_var_0)][color(white)]
ウヌ等ノ如キ輩ガ 世界ノ平和ヲ 乱スノダ！
[wait][clear][end]"
msg_423,[end]
msg_424,"ドウダ ウヌハ 歩ミ出シタカ？
[end_choice][clear][end]"
msg_424_Choice1,ああ、貴様に言われなくともな
msg_424_Choice2,そう言われると自信がないな…
msg_425,"[color(yellow)][var(msg_var_0)][color(white)]
ソ ソレハ 失礼シタ…
[wait][clear][end]"
msg_426,"[color(yellow)][var(msg_var_0)][color(white)]
コレハ 意外ナ返答ダナ…
シカシ 時ニハ 冷静ニ 実ナル我ガ身ヲ
振リ返ル事モ 大切ダ！
[wait][clear][end]"
msg_427,[end]
msg_428,[end]
msg_429,"[color(yellow)][var(msg_var_0)][color(white)]
古ヨリ 悪魔ハ 忌ミ嫌ワレ
邪ナル者ノ 信仰ノ対象デアッタ
正シキ者ノ目ハ 常ニ神ニ向ケラレテイタ…
[wait][clear][end]"
msg_430,"ウヌ等ハ コノ我ノ言葉ヲ信ジ 意見ヲ求メルカ？
[end_choice][clear][end]"
msg_430_Choice1,ああ、信じてやろう
msg_430_Choice2,信じるかどうかは、聞いてからだな
msg_430_Choice3,信じる訳が無かろう…
msg_431,"[color(yellow)][var(msg_var_0)][color(white)]
悪魔ノ話ヲ 鵜呑ミニスルカ！
ウヌハ ナント愚カナノダ！
[wait][clear][end]"
msg_432,"[color(yellow)][var(msg_var_0)][color(white)]
コレハ賢明ナ若者…
ウヌハ 正シク コノ国ヲ
背負ッテ行クヤモ 知レンナ…
[wait][clear][end]"
msg_433,"[color(yellow)][var(msg_var_0)][color(white)]
ソレハ モットモダナ！
[wait][clear][end]"
msg_434,"[color(yellow)][var(msg_var_0)][color(white)]
ヤハリ 悪魔デハ 信用サレヌカ…
[wait][clear][end]"
msg_435,"[color(yellow)][var(msg_var_0)][color(white)]
己ガ 聞イテオキナガラ…
許セヌ！
[wait][clear][end]"
msg_436,"他ニ 我ニ 言イタキ事ハ アラヌカ？
[end_choice][clear][end]"
msg_436_Choice1,喋りが少々古臭いな…
msg_436_Choice2,貴様…臭いがきついぞ！
msg_436_Choice3,頭の良い振りをするな！
msg_437,"[color(yellow)][var(msg_var_0)][color(white)]
ソレハ 鋭イ…
我モ 気ニナッテイタ事ダ！
ナカナカ 良イ指摘ダナ
[wait][clear][end]"
msg_438,"[color(yellow)][var(msg_var_0)][color(white)]
コレガ 言葉ノ美シサダ！
ウヌハ 全ク解ッテオラヌ！
[wait][clear][end]"
msg_439,"[color(yellow)][var(msg_var_0)][color(white)]
ソウデアルカ…
気ガ付カナカッタゾ
有難キ 指摘 礼ヲ言オウ
[wait][clear][end]"
msg_440,"[color(yellow)][var(msg_var_0)][color(white)]
振リナド シテオラヌワ！
[wait][clear][end]"
msg_441,"ドウシタ 皮肉ハ 無イノカ？
[end_choice][clear][end]"
msg_441_Choice1,（面白い皮肉）
msg_441_Choice2,（痛烈な皮肉）
msg_441_Choice3,愚か者め
msg_442,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_443,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_444,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_445,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_446,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_447,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_448,"[color(yellow)][var(msg_var_0)][color(white)]
イヤ…
既ニ 夢掴ム為 精進シテイナケレバナラヌ…
[wait][clear][end]"
msg_449,"ウヌハ 夢掴ム為 ドノ様ナ事ニ尽力シテイル？
[end_choice][clear][end]"
msg_449_Choice1,Ｓｔｙｌｅの為にＤｉｅｔですわ！
msg_449_Choice2,読書ですわ！教養も必要ですから…
msg_449_Choice3,花嫁修行を…あの人の為に…
msg_450,"[color(yellow)][var(msg_var_0)][color(white)]
ナルホド…
食事ヲ制限シ 理想ノ体型ヲ掴ムカ…
我ニハ 到底 耐エラレンナ…
[wait][clear][end]"
msg_451,"[color(yellow)][var(msg_var_0)][color(white)]
食事制限トハ 何トイウ荒行！
マサカ 徳高キ方デハ…
失礼ツカマツッタ…
[wait][clear][end]"
msg_452,"[color(yellow)][var(msg_var_0)][color(white)]
コレハ 感心ナ…
シカシ 本ヨリ得ラレル知識ヨリ 大切ナ物モアル
知識ニ 埋モレヌ様 気ヲ付ケヨ…
[wait][clear][end]"
msg_453,"[color(yellow)][var(msg_var_0)][color(white)]
読書ナド 趣味ニ過ギヌゾ！
[wait][clear][end]"
msg_454,"[color(yellow)][var(msg_var_0)][color(white)]
愛シキ君ノ為 花嫁修行トハ
ナント直向キナ女性…
良イ話 聞カセテモラッタ！
[wait][clear][end]"
msg_455,"[color(yellow)][var(msg_var_0)][color(white)]
ソレハ ウヌガ夢トハ 異ナルデハナイカ！
ソレガ生業 所詮 腰掛ケニ過ギヌカ！
[wait][clear][end]"
msg_456,"ウヌニハ 情熱ヲ 持チ続ケル自信ハ アルカ？
[end_choice][clear][end]"
msg_456_Choice1,Ｏｆ ｃｏｕｒｓｅ！当然ですわ！
msg_456_Choice2,自信なんて…ありませんわ…
msg_457,[end]
msg_458,[end]
msg_459,[end]
msg_460,[end]
msg_461,[end]
msg_462,[end]
msg_463,[end]
msg_464,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_465_Choice1,[end_choice][clear][end]
msg_466,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_467,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_468,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_469,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_470,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_471,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_472,"ウヌ等ハ コノ我ノ言葉ヲ信ジ 意見ヲ求メルカ？
[end_choice][clear][end]"
msg_472_Choice1,Ｏｆ ｃｏｕｒｓｅ！信じますわ！
msg_472_Choice2,信じるかどうかは…聞いてみませんと…
msg_472_Choice3,Ｎｏ！信じるなんて…
msg_473,[end]
msg_474,[end]
msg_475,[end]
msg_476,[end]
msg_477,[end]
msg_478,[end]
msg_479,"[color(yellow)][var(msg_var_0)][color(white)]
ソノ秘メタル力…
ウヌナラバ 望ムモノアラバ 何デモ
手ニスル事 叶ウヤモ 知レヌ…
[wait][clear][end]"
msg_480,"ウヌノ 望ムモノハ 何ダ？
[end_choice][clear][end]"
msg_480_Choice1,平和な世界だ…
msg_480_Choice2,世界征服だな
msg_480_Choice3,貴様等のいない世界だ
msg_480_Choice4,平穏な日々…
msg_481,"[color(yellow)][var(msg_var_0)][color(white)]
ヤハリ 我ノ 思ウ通リノ若者…
[wait][clear][end]"
msg_482,"[color(yellow)][var(msg_var_0)][color(white)]
面白イ事ヲ 言ウナ！
[wait][clear][end]"
msg_483,"[color(yellow)][var(msg_var_0)][color(white)]
ソノ冗談 笑エヌゾ！
[wait][clear][end]"
msg_484,"[color(yellow)][var(msg_var_0)][color(white)]
…確カニ 人間ニトッテ 我々悪魔ハ 忌ムベキ敵
ウヌガ意見 悲シイガ 認メネバナラヌノカモ…
[wait][clear][end]"
msg_485,"[color(yellow)][var(msg_var_0)][color(white)]
ナルホド…
ソレモ ヒトツノ 考エ方カ…
[wait][clear][end]"
msg_486,"[color(yellow)][var(msg_var_0)][color(white)]
平穏ナ日々ダト…
笑ワセルナ！
[wait][clear][end]"
msg_487,"ウヌニハ 情熱ヲ 持チ続ケル自信ハ アルカ？
[end_choice][clear][end]"
msg_487_Choice1,当然だ…
msg_487_Choice2,自信は無い…
msg_488,"[color(yellow)][var(msg_var_0)][color(white)]
口デハ 「無イ」ト 言ッテハイルガ
ソノ瞳ノ奥デ 揺ラメク炎…
ウヌノ情熱 並大抵ノ物デハ アルマイ…
[wait][clear][end]"
msg_489,"[color(yellow)][var(msg_var_0)][color(white)]
先刻ノ剣幕ハ 空威張リカ！
[wait][clear][end]"
msg_490,[end]
msg_491,[end]
msg_492,"[color(yellow)][var(msg_var_0)][color(white)]
我ガ心ヲ占メル 美シキ思イ出…
今ハ亡キ 妻トノ日々…
[wait][clear][end]"
msg_493,"既ニ亡キ者ヲ 忘ラレヌハ 愚カデアロウカ？
[end_choice][clear][end]"
msg_493_Choice1,そんな事はない
msg_493_Choice2,愚かだ
msg_494,"[color(yellow)][var(msg_var_0)][color(white)]
ソウカ…
ソウ言ッテ モラエルト 有リ難イナ
[wait][clear][end]"
msg_495,"[color(yellow)][var(msg_var_0)][color(white)]
人間如キノ 慰メノ言葉ナド
嬉シクモ ナイワ！
[wait][clear][end]"
msg_496,"[color(yellow)][var(msg_var_0)][color(white)]
ナカナカ 言ッテクレルワ…
気ニ入ッタゾ…
[wait][clear][end]"
msg_497,"[color(yellow)][var(msg_var_0)][color(white)]
ソコマデ ハッキリ言ワズトモ…
[wait][clear][end]"
msg_498,[end]
msg_499,[end]
msg_500,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_501_Choice1,[end_choice][clear][end]
msg_502,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_503,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_504,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_505,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_506,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_507,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_508,"[color(yellow)][var(msg_var_0)][color(white)]
命短キ人ノ子ヨ 我ハ 不思議ニ 思ウ…
我ガ寿命 年老イタトハ言エ 若キ ウヌ等ヨリ
遥カニ 生キ長ラエルデアロウ…
[wait][clear][end]"
msg_509,"シカシ 死ノ恐怖ヲ 身近ニ感ズル 何故ナノダ？
[end_choice][clear][end]"
msg_509_Choice1,自ら老いを認めた時に死んだも同然だから
msg_509_Choice2,わからない
msg_509_Choice3,お前の命は、ここで終わるから…
msg_510,"[color(yellow)][var(msg_var_0)][color(white)]
ナルホド…
ソレモ ヒトツノ 考エ方カ…
[wait][clear][end]"
msg_511,"[color(yellow)][var(msg_var_0)][color(white)]
我ハ 死スルマデニ コノ答エヲ
見ツケラレルノカ…
[wait][clear][end]"
msg_512,"[color(yellow)][var(msg_var_0)][color(white)]
考エモセズ 答エオッテ！
気ニ入ラヌワ！
[wait][clear][end]"
msg_513,"[color(yellow)][var(msg_var_0)][color(white)]
面白イ事ヲ言ウナ…
ソレハソレデ 良イノカモ知レヌ…
[wait][clear][end]"
msg_514,"[color(yellow)][var(msg_var_0)][color(white)]
命短キ人ノ子ヨ！
更ニ短キ命ヲ 望ム様ダナ！
[wait][clear][end]"
msg_515,"ウヌハ コノ差ヲ ドウ思ウ？
[end_choice][clear][end]"
msg_515_Choice1,一生の価値は長さではない
msg_515_Choice2,不公平だと思う
msg_515_Choice3,お前の命は、今終わるから差は気にしない
msg_516,"[color(yellow)][var(msg_var_0)][color(white)]
ナカナカ良イ事ヲ言ウ！
[wait][clear][end]"
msg_517,"[color(yellow)][var(msg_var_0)][color(white)]
シカシ コノ世ヨリ 不公平ガ無クナル事ハ無イ…
コレモ 仕方無キ事カモ 知レヌ…
[wait][clear][end]"
msg_518,"[color(yellow)][var(msg_var_0)][color(white)]
…ヤハリ ウヌノ如キ 頭ノ軽キ輩ノ命ナド
短クテ 当然カモ知レンナ！
[wait][clear][end]"
msg_519,"[color(yellow)][var(msg_var_0)][color(white)]
永キ時ヲ経テ 漸ク解ル事モアル…
若キ頃ニハ 気付キモ シナイ事…
空ノ色 風ノ香リ 草花ノ歌…
[wait][clear][end]"
msg_520,"悪魔ト人トノ関係… コノママデ良イノダロウカ？
[end_choice][clear][end]"
msg_520_Choice1,もっと親睦を図るべきだ
msg_520_Choice2,もっと憎み合うべきだ
msg_520_Choice3,このままで良い
msg_521,"[color(yellow)][var(msg_var_0)][color(white)]
馴レ合イカラ 新タナ方法ハ生マレヌワ！
[wait][clear][end]"
msg_522,"[color(yellow)][var(msg_var_0)][color(white)]
ナルホド…
ソレモ ヒトツノ 考エ方カ…
シカシ…
[wait][clear][end]"
msg_523,"[color(yellow)][var(msg_var_0)][color(white)]
良カロウ…
ウヌノ望ミダ 後悔スルナラバ アノ世デ セヨ！
[wait][clear][end]"
msg_524,"[color(yellow)][var(msg_var_0)][color(white)]
変ワラヌ事…
マサカ 人間ガ ソレヲ 望ムトハ…
[wait][clear][end]"
msg_525,"[color(yellow)][var(msg_var_0)][color(white)]
変化ヲ 望マヌ者ニ 生キテイル価値ナド無イ！
[wait][clear][end]"
msg_526,"[color(yellow)][var(msg_var_0)][color(white)]
コノ頃 思ウ時ガアル…
森羅万象 普ク意味ヲ 持ッテイルト…
シカシ 我等 悪魔ノ意味ヲ 見出セヌ…
[wait][clear][end]"
msg_527,"ウヌハ 悪魔ノ意味ヲ 知ッテイルカ？
[end_choice][clear][end]"
msg_527_Choice1,悪魔とは諸悪の象徴
msg_527_Choice2,人間と同じ意味
msg_527_Choice3,わからない
msg_528,"[color(yellow)][var(msg_var_0)][color(white)]
ソレハ 人間ノ解釈ニ過ギヌガ…
否定スル事ハ デキヌナ…
[wait][clear][end]"
msg_529,"[color(yellow)][var(msg_var_0)][color(white)]
我等ヲ 愚弄スル積モリカ！
[wait][clear][end]"
msg_530,"[color(yellow)][var(msg_var_0)][color(white)]
確カニ 我等ハ ウヌ等ヨリ生マレタトモ言エル…
ソノ意見 モットモカモ知レンナ…
[wait][clear][end]"
msg_531,"[color(yellow)][var(msg_var_0)][color(white)]
我等ト 人間ハ 同ジダト…
心広キ 人間ダナ…
[wait][clear][end]"
msg_532,"[color(yellow)][var(msg_var_0)][color(white)]
…我ハ 永キ歳月 人間ノ暮ラシヲ 見テキタ…
愚カナル者 強欲ナル者 虚偽満ツル者
邪ナル者…
[wait][clear][end]"
msg_533,"ウヌ等人間ハ 存在スベキデナイト思ウノダガ…
[end_choice][clear][end]"
msg_533_Choice1,そんな事はない
msg_533_Choice2,その通りだ
msg_533_Choice3,言ってる事が解らない
msg_534,"[color(yellow)][var(msg_var_0)][color(white)]
ソウダ ソレナノダ！
自ラノ存在ニ対スル 飽クナキ欲望…
ソレガ 今ノ我ニ 欠ケテイル物ナノダ！
[wait][clear][end]"
msg_535,"[color(yellow)][var(msg_var_0)][color(white)]
我ノ言葉ヲ 否定スルカ…
剛毅ヨノ…
[wait][clear][end]"
msg_536,"[color(yellow)][var(msg_var_0)][color(white)]
ナント自虐的ナ…
ヤハリ 人間ハ 変ワッテシマッタノカ…
[wait][clear][end]"
msg_537,"[color(yellow)][var(msg_var_0)][color(white)]
コレハ 失礼シタ…
ウヌニハ 難シ過ギル話デアッタナ
[wait][clear][end]"
msg_538,"[color(yellow)][var(msg_var_0)][color(white)]
ヤハリ ウヌノ如キ 頭ノ軽キ輩ニ
存在ニ意義ナド 無イ！
[wait][clear][end]"
msg_539,"人間ヨ… 我ガ腹ノ住人ニナル覚悟 決マッタカ？
[end_choice][clear][end]"
msg_539_Choice1,そんな覚悟を決めるつもりはない
msg_539_Choice2,覚悟を決めた
msg_539_Choice3,言ってる事が解らない
msg_540,"[color(yellow)][var(msg_var_0)][color(white)]
イイヤ…
ウヌノ覚悟ガ出来ヨウガ出来マイガ
我ハ 食ラウ！
[wait][clear][end]"
msg_541,"[color(yellow)][var(msg_var_0)][color(white)]
考エガ 変ワッタ！
ウヌノ如キ 阿呆ハ 食ウヨリ
見テ 楽シムモノダナ
[wait][clear][end]"
msg_542,"[color(yellow)][var(msg_var_0)][color(white)]
…人間ヨ 奢ルナ
食物連鎖 延イテハ 生態系ノ長タルト
自ラ 霊長ト名乗ル輩…
[wait][clear][end]"
msg_543,"ウヌ等如キハ 我等ガ餌ゾ！ 解ッタカ！
[end_choice][clear][end]"
msg_543_Choice1,解った
msg_543_Choice2,それは違う
msg_544,"[color(yellow)][var(msg_var_0)][color(white)]
何故ニ 否定セヌ…
何カ 企ンデイルノカ…
[wait][clear][end]"
msg_545,"[color(yellow)][var(msg_var_0)][color(white)]
ナラバ ウヌヲ食ラウゾ…
異存ハ無カロウ！
[wait][clear][end]"
msg_546,"[color(yellow)][var(msg_var_0)][color(white)]
我ハ コレマデ 幾多モノ人間ヲ 見テキタ…
シカシ ウヌハ 珍シイ…
未ダニ 少シモ 理解デキヌ…
[wait][clear][end]"
msg_547,"ウヌハ 一体 ドノ様ナ人間ナノダ？
[end_choice][clear][end]"
msg_547_Choice1,優しい人間
msg_547_Choice2,残酷な人間
msg_547_Choice3,愚かな人間
msg_547_Choice4,自分でも解らない
msg_548,"[color(yellow)][var(msg_var_0)][color(white)]
普通ハ 自分デハ 言ワヌモノダガ…
シカシ ウヌナラバ ソレモ 良カロウ
[wait][clear][end]"
msg_549,"[color(yellow)][var(msg_var_0)][color(white)]
ヤハリ ソレガ ウヌノ 本性カ！
[wait][clear][end]"
msg_550,"[color(yellow)][var(msg_var_0)][color(white)]
愚カナ人間…
自ラヲ 愚カト評スル事ガ デキル者コソ
真ノ賢者カモ 知レヌ…
[wait][clear][end]"
msg_551,"[color(yellow)][var(msg_var_0)][color(white)]
我モ 自分ノ事ガ 一番 解ラヌ…
ウヌモ 我ト 同ジダナ…
[wait][clear][end]"
msg_552,"[color(yellow)][var(msg_var_0)][color(white)]
ウヌニ ヤリタイ物ガ アル
[color(green)]占札／ＦＯＯＬノ カード[color(white)]ダ
コレハ 貴重ナ物 大事ニ スルノダゾ…
[wait][clear][end]"
msg_553,"[color(yellow)][var(msg_var_0)][color(white)]
ナカナカ 興味深イ人間…
今少シ 話相手ヲ シテイタイノダガ
我ハ 急用ヲ 思イ出シタ
[wait][clear][color(yellow)][var(msg_var_0)][color(white)]
代ワリニ [color(green)][var(msg_var_4)][color(white)]ノカードヲ
[color(green)][var(msg_var_5)]枚[color(white)]ヤロウ
[wait][clear][end]"
msg_554,"[color(yellow)][var(msg_var_0)][color(white)]
[color(green)]フリータロット[color(white)]モ [color(green)][var(msg_var_6)]枚[color(white)] ヤロウ
[wait][clear][end]"
msg_555,"[color(yellow)][var(msg_var_0)][color(white)]
…ウヌハ 少々 欲張リ過ギテイル様ダナ
モウ カードハ 持テヌ様ダ
今回ハ 諦メル事ダナ
[wait][clear][end]"
msg_556,"[color(yellow)][var(msg_var_0)][color(white)]
大事ニ 使ウノダゾ…
[wait][clear][end]"
msg_557,"[color(yellow)][var(msg_var_0)][color(white)]
古ヨリ 悪魔ハ 認メシ者ト [color(green)]契約[color(white)]ヲ交ワスモノ…
我ハ 既ニ ソノ気ダガ…
[wait][clear][end]"
msg_558,"[color(yellow)][var(msg_var_0)][color(white)]
シカシ ウヌノ [color(green)]レベルハ マダ低イ[color(white)]…
残念ダガ 諦メルトシヨウ…
ソノ代ワリ…
[wait][clear][end]"
msg_559,"[color(yellow)][var(msg_var_0)][color(white)]
修行ヲ積ンデ マタ 来ルノダ…
ソノ時 約束ヲ 果タソウ…
待ッテイルゾ
[wait][clear][end]"
msg_560,"ドウスル [color(green)]契約[color(white)]ヲ 結ブカ？
[end_choice][clear][end]"
msg_560_Choice1,はい
msg_560_Choice2,いいえ
msg_561,"[color(yellow)][var(msg_var_0)][color(white)]
コレデ ウヌト 我ハ 血ノ盟約デ結バレシ者…
次ニ 会ウノガ 楽シミダ…
[wait][clear][end]"
msg_562,"[color(yellow)][var(msg_var_0)][color(white)]
残念ダナ…
シカシ マタ 出会ウ事モアロウ…
ソレデハ サラバダ
[wait][clear][end]"
msg_563,"[color(yellow)][var(msg_var_0)][color(white)]
…ウヌハ 少々 欲張リ過ギテイル様ダナ
モウ ソレ以上 契約ハ 出来ヌゾ
ソレトモ [color(green)]契約破棄[color(white)]デモ スルカ？
[wait][clear][end]"
msg_564,"ナラバ [color(green)]破棄[color(white)]スル者ヲ 選ベ
[end_choice][clear][end]"
msg_564_Choice1,[pact_demon(0)]
msg_564_Choice2,[pact_demon(1)]
msg_564_Choice3,[pact_demon(2)]
msg_564_Choice4,やっぱりやめる
msg_565,"[color(yellow)][var(msg_var_0)][color(white)]
…モハヤ コレマデダナ
ウヌトノ契約ハ [color(green)]破棄[color(white)]サセテ 頂コウ
我ヲ 怒ラセタ事 後悔スルガ 良イ！
[wait][clear][end]"
msg_566,"[color(yellow)][var(msg_var_0)][color(white)]
ウ ウヌノ如キ 人間ト 契約シテイタノデハ
我ガ心臓ガ 持タヌ…
コノ契約 [color(green)]破棄[color(white)]サセテ 頂キタイ…
[wait][clear][end]"
msg_567,"[color(yellow)][var(msg_var_0)][color(white)]
我ハ 年老イタ獣…
出来レバ モウ少シ 生キテイタイカラナ…
危ウキ者ニハ 近寄ラヌ事ニシヨウ…
[wait][clear][end]"
msg_568,"[color(yellow)][var(msg_var_0)][color(white)]
我ヲ 怒ラセタ事 後悔スルガ 良イ！
[wait][clear][end]"
msg_569,"[color(yellow)][var(msg_var_0)][color(white)]
我ハ 年老イタ獣…
出来レバ モウ少シ 生キテイタイカラナ…
ウヌニハ 逆ラワヌ事トシヨウ…
[wait][clear][end]"
msg_570,"[color(yellow)][var(msg_var_0)][color(white)]
ナカナカ 楽シメタ…
礼ト言ッテハ 何ナノダガ…
[wait][clear][end]"
msg_571,"[color(yellow)][var(msg_var_0)][color(white)]
[color(green)][var(msg_var_1)][color(white)]ヲ ヤロウ
大事ニ シロ
[wait][clear][end]"
msg_572,"[color(yellow)][var(msg_var_0)][color(white)]
[color(green)]￥[var(msg_var_2)][color(white)] ヤロウ
金ハ 幾ラアッテモ 困ラヌデアロウ…
[wait][clear][end]"
msg_573,"[color(yellow)][var(msg_var_0)][color(white)]
ウヌノ[color(green)]傷ヲ癒シテ[color(white)]ヤロウ
コレカラモ ウヌノ 戦イハ
続クノデ アロウカラナ…
[wait][clear][end]"
msg_574,"[color(yellow)][var(msg_var_0)][color(white)]
デハ 死ヌデ ナイゾ…
[wait][clear][end]"
msg_575,"[color(yellow)][var(msg_var_0)][color(white)]
良イ事ヲ 教エテヤロウ…
コノ裏道ノ何処カニ 「武将ノ祠」ナルモノガアル
探シテミルノモ 良イダロウ…
[wait][clear][end]"
msg_576,"[color(yellow)][var(msg_var_0)][color(white)]
良イ事ヲ 教エテヤロウ…
ココノ床 所々ガ 汚レテイルガ
「キヨヒメ」ナラバ 綺麗にシテクレルダロウ
[wait][clear][end]"
msg_577,"[color(yellow)][var(msg_var_0)][color(white)]
良イ事ヲ 教エテヤロウ…
「Ｂ２ルート」ハ 宝ノ山トイウ話…
我ニハ 興味ナド 無イガ…
[wait][clear][end]"
msg_578,"[color(yellow)][var(msg_var_0)][color(white)]
良イ事ヲ 教エテヤロウ…
「Ｂ３ルート」ハ 宝ノ山トイウ話…
我ニハ 興味ナド 無イガ…
[wait][clear][end]"
msg_579,"[color(yellow)][var(msg_var_0)][color(white)]
良イ事ヲ 教エテヤロウ…
「ラスプーチン」ガ「配電盤ノ鍵」ヲ 持ッテイル
奴メ 何ニ 使ウ気カ 知ラヌガ…
[wait][clear][end]"
msg_580,"[color(yellow)][var(msg_var_0)][color(white)]
良イ事ヲ 教エテヤロウ…
鏡ニハ 右左ガ 逆ニ映ル…
コノ話 ウヌニハ 理解デキルナ…
[wait][clear][end]"
msg_581,"[color(yellow)][var(msg_var_0)][color(white)]
良イ事ヲ 教エテヤロウ…
ココノ最モ 深キ所ニ 謎ノ「宝物庫」ガアル
入リ口ガ無ク 誰モ入ッタ事ガ 無イノダガ…
[wait][clear][end]"
msg_582,"[color(yellow)][var(msg_var_0)][color(white)]
良イ事ヲ 教エテヤロウ…
「宝物庫」ニ 入リタクバ
「リヴァイアサン」ニ 頼ムガ良イ…
[wait][clear][color(yellow)][var(msg_var_0)][color(white)]
奴ナラバ ソノ力デ 宝物庫ノ壁スラ
壊スデアロウカラナ
[wait][clear][end]"
msg_583,"[color(yellow)][var(msg_var_0)][color(white)]
良イ事ヲ 教エテヤロウ…
動カヌ 「機械橋」 翼ヲ持ツ「セケル」ナラバ
動カセルヤモ 知レヌ…
[wait][clear][end]"
msg_584,"[color(yellow)][var(msg_var_0)][color(white)]
良イ事ヲ 教エテヤロウ…
ウヌ等ガ 難儀シテイル 三年Ｂ組ノ火
「ジャックフロスト」ナラバ 消セルヤモ…
[wait][clear][end]"
msg_585,[end]
msg_586,[end]
msg_587,"[color(yellow)][var(msg_var_0)][color(white)]
良イ事ヲ 教エテヤロウ…
[color(orange)]伝説ノ日本刀[color(white)]ニハ [color(orange)]秘メタル力ガ宿ル[color(white)]ト言ウ…
アクマデ 噂ダガ…
[wait][clear][end]"
msg_588,"[color(yellow)][var(msg_var_0)][color(white)]
良イ事ヲ 教エテヤロウ…
[color(orange)]伝説ノ日本刀[color(white)]ニハ [color(orange)]未知ノ力ガ宿ル[color(white)]ト言ウ…
アクマデ 噂ダガ…
[wait][clear][end]"
msg_589,"[color(yellow)][var(msg_var_0)][color(white)]
良イ事ヲ 教エテヤロウ…
[color(orange)]伝説ノハンドガン[color(white)]ニハ [color(orange)]秘メタル力ガ宿ル[color(white)]ト言ウ…
アクマデ 噂ダガ…
[wait][clear][end]"
msg_590,"[color(yellow)][var(msg_var_0)][color(white)]
良イ事ヲ 教エテヤロウ…
[color(orange)]伝説ノハンドガン[color(white)]ニハ [color(orange)]未知ノ力ガ宿ル[color(white)]ト言ウ…
アクマデ 噂ダガ…
[wait][clear][end]"
msg_591,"[color(yellow)][var(msg_var_0)][color(white)]
良イ事ヲ 教エテヤロウ…
[color(orange)]伝説ノコイン[color(white)]ニハ [color(orange)]秘メタル力ガ宿ル[color(white)]ト言ウ…
アクマデ 噂ダガ…
[wait][clear][end]"
